CUST_ID|CUST_FIRST_NAME|CUST_LAST_NAME|CUST_GENDER|CUST_YEAR_OF_BIRTH|CUST_MARITAL_STATUS|CUST_STREET_ADDRESS|CUST_POSTAL_CODE|CUST_CITY|CUST_CITY_ID|CUST_STATE_PROVINCE|CUST_STATE_PROVINCE_ID|COUNTRY_ID|CUST_MAIN_PHONE_NUMBER|CUST_INCOME_LEVEL|CUST_CREDIT_LIMIT|CUST_EMAIL|CUST_TOTAL|CUST_TOTAL_ID|CUST_SRC_ID|CUST_EFF_FROM|CUST_EFF_TO|CUST_VALID
29175|Dinah|Grimshaw|F|1963|single|87 North Dunn Avenue|61795|Eindhoven|51444|Noord-Brabant|52682|52770|379-497-3794|I: 170,000 - 189,999|9000|Grimshaw@company.com|Customer total|52772||01/01/98||I
32730|Dinah|Grimshaw|F|1974|single|97 East Somerset Avenue|69776|Hiseville|51663|KY|52632|52790|652-663-3330|I: 170,000 - 189,999|1500|Grimshaw@company.com|Customer total|52772||01/01/98||I
38064|Dinah|Ireland|F|1975|single|107 West Champaign Avenue|86668|Norwich|51995|England - Norfolk|52591|52789|681-358-3685|I: 170,000 - 189,999|1500|Ireland@company.com|Customer total|52772||01/01/98||I
41619|Dinah|Ireland|F|1949|single|117 Pueblo Avenue|44130|San Mateo|52290|CA|52567|52790|556-497-8059|I: 170,000 - 189,999|9000|Ireland@company.com|Customer total|52772||01/01/98||I
45174|Dinah|Ireland|F|1949|single|117 South Dunn Avenue|89369|Thame|52364|England - Oxfordshire|52592|52789|444-663-9015|I: 170,000 - 189,999|11000|Ireland@company.com|Customer total|52772||01/01/98||I
9391|Dinah|Ireland|F|1948|single|17 Weber Court|62145|Nuernberg|51996|Bayern|52561|52776|573-497-6648|I: 170,000 - 189,999|11000|Ireland@company.com|Customer total|52772||01/01/98||I
49851|Dora|Sampson|F|1934||27 North White Boulevard|34077|Schimmert|52297|Limburg|52646|52770|201-313-9520|E: 90,000 - 109,999|3000|Sampson@company.com|Customer total|52772||01/01/98||I
3408|Dora|Sampson|F|1975|married|37 West Los Robles Street|53574|Almere|51057|Flevopolder|52599|52770|269-398-3059|E: 90,000 - 109,999|5000|Sampson@company.com|Customer total|52772||01/01/98||I
6963|Dora|Sampson|F|1943||47 East Beadle Road|63488|Sydney|52334|New South Wales|52680|52774|264-676-5475|E: 90,000 - 109,999|10000|Sampson@company.com|Customer total|52772||01/01/98||A
10518|Dora|Sampson|F|1946||47 South Noble Road|72620|Enkhuizen|51452|Noord-Holland|52683|52770|522-743-6893|E: 90,000 - 109,999|3000|Sampson@company.com|Customer total|52772||01/01/98||I
14074|Dora|Sampson|F|1940|married|57 North Chester Drive|76836|Amersfoort|51062|Utrecht|52750|52770|425-513-1481|E: 90,000 - 109,999|5000|Sampson@company.com|Customer total|52772||01/01/98||I
17629|Dora|Sampson|F|1976||67 East Randolph Avenue|37400|Yokohama|52526|Kanagawa|52634|52782|275-775-5659|E: 90,000 - 109,999|10000|Sampson@company.com|Customer total|52772||01/01/98||A
21185|Dora|Sampson|F|1947||77 Embarcadero Avenue|69987|Blumenau|51201|Santa Catarina|52734|52775|480-468-9947|E: 90,000 - 109,999|3000|Sampson@company.com|Customer total|52772||01/01/98||I
24741|Dora|Sampson|F|1947|married|77 North Starr Avenue|51291|Geleen|51577|Limburg|52646|52770|407-313-4348|E: 90,000 - 109,999|5000|Sampson@company.com|Customer total|52772||01/01/98||I
28296|Dora|Sampson|F|1944||87 West Hopkins Avenue|32099|Clifden|51331|Galway|52608|52772|242-398-1528|E: 90,000 - 109,999|10000|Sampson@company.com|Customer total|52772||01/01/98||I
31851|Dora|Sampson|F|1961||97 White Avenue|44341|Redbridge|52160|England - Greater London|52589|52789|466-676-2444|E: 90,000 - 109,999|3000|Sampson@company.com|Customer total|52772||01/01/98||I
35407|Dora|Sampson|F|1967|married|97 South Los Robles Avenue|83335|Purmerend|52115|Noord-Holland|52683|52770|347-743-2315|E: 90,000 - 109,999|5000|Sampson@company.com|Customer total|52772||01/01/98||I
38074|Dora|Ziegler|F|1945|married|107 West Chester Avenue|87551|Soest|52318|Utrecht|52750|52770|130-676-3284|E: 90,000 - 109,999|5000|Ziegler@company.com|Customer total|52772||01/01/98||I
41629|Dora|Ziegler|F|1956||117 Randolph Avenue|63033|Groningen|51593|Groningen|52612|52770|688-743-3567|E: 90,000 - 109,999|10000|Ziegler@company.com|Customer total|52772||01/01/98||I
45184|Dora|Ziegler|F|1983||117 South Embarcadero Avenue|91316|Darwin|51381|Northern Territory|52687|52774|464-513-7603|E: 90,000 - 109,999|3000|Ziegler@company.com|Customer total|52772||01/01/98||I
9491|Dora|Ziegler|F|1982||17 White Court|54930|Shah Alam|52307|Selangor|52738|52769|517-743-1486|E: 90,000 - 109,999|3000|Ziegler@company.com|Customer total|52772||01/01/98||A
45046|Dora|Ziegler|F|1938|married|17 South Los Robles Court|68054|Krakow|51737|Krakow|52638|52786|274-513-6058|E: 90,000 - 109,999|5000|Ziegler@company.com|Customer total|52772||01/01/98||I
48963|Dora|Ziegler|F|1945||27 North Beadle Boulevard|69812|Merton|51911|England - Greater London|52589|52789|496-775-6669|E: 90,000 - 109,999|10000|Ziegler@company.com|Customer total|52772||01/01/98||I
2519|Dora|Ziegler|F|1973||37 East Noble Street|31246|Tijnje|52368|Friesland|52600|52770|592-468-5668|E: 90,000 - 109,999|3000|Ziegler@company.com|Customer total|52772||01/01/98||A
6074|Dora|Ziegler|F|1971|married|47 Chester Road|46981|Den Haag The Hague|51385|Zuid-Holland|52771|52770|491-313-9016|E: 90,000 - 109,999|5000|Ziegler@company.com|Customer total|52772||01/01/98||I
9629|Dora|Ziegler|F|1937||47 North Randolph Road|85965|Amstelveen|51063|Utrecht|52750|52770|316-398-5317|E: 90,000 - 109,999|10000|Ziegler@company.com|Customer total|52772||01/01/98||I
13185|Dora|Ziegler|F|1945||57 West Embarcadero Drive|80601|Sao Jose dos Campos|52294|Sao Paulo|52735|52775|270-676-7661|E: 90,000 - 109,999|3000|Ziegler@company.com|Customer total|52772||01/01/98||I
16741|Dora|Ziegler|F|1963|married|67 Starr Avenue|40125|Katowice|51720|Katowice|52635|52786|231-743-7786|E: 90,000 - 109,999|5000|Ziegler@company.com|Customer total|52772||01/01/98||I
20296|Dora|Ziegler|F|1948||67 South Hopkins Avenue|55857|Pune|52114|Maharashtra|52660|52771|423-513-1125|E: 90,000 - 109,999|10000|Ziegler@company.com|Customer total|52772||01/01/98||I
23852|Dora|Ziegler|F|1969||77 West White Avenue|33529|Londrina|51804|Parana|52698|52775|248-775-8249|E: 90,000 - 109,999|3000|Ziegler@company.com|Customer total|52772||01/01/98||I
27407|Dora|Ziegler|F|1951|married|87 East Los Robles Avenue|69987|Blumenau|51201|Santa Catarina|52734|52775|261-468-3916|E: 90,000 - 109,999|5000|Ziegler@company.com|Customer total|52772||01/01/98||I
30962|Dora|Ziegler|F|1972||97 Beadle Avenue|81052|Delft|51383|Zuid-Holland|52771|52770|512-313-7510|E: 90,000 - 109,999|10000|Ziegler@company.com|Customer total|52772||01/01/98||I
34519|Dora|Ziegler|F|1965||97 North Noble Avenue|46274|Adelaide|51045|South Australia|52741|52774|370-398-2348|E: 90,000 - 109,999|3000|Ziegler@company.com|Customer total|52772||01/01/98||I
36297|Dorcas|Baley|F|1952|married|107 Hormigueros Avenue|52229|Kyoto|51740|Kyoto|52640|52782|303-751-9694|F: 110,000 - 129,999|1500|Baley@company.com|Customer total|52772||01/01/98||I
39852|Dorcas|Baley|F|1973||107 North Whiteside Avenue|59622|Nieuwegein|51983|Utrecht|52750|52770|562-785-2811|F: 110,000 - 129,999|7000|Baley@company.com|Customer total|52772||01/01/98||I
43408|Dorcas|Baley|F|1966|single|117 West Loudoun Avenue|57339|Auckland|51081|Auckland|52549|52785|296-345-3417|F: 110,000 - 129,999|9000|Baley@company.com|Customer total|52772||01/01/98||I
27280|Dorcas|Baley|F|1940|married|17 West Rapides Court|34077|Schimmert|52297|Limburg|52646|52770|672-345-8936|F: 110,000 - 129,999|1500|Baley@company.com|Customer total|52772||01/01/98||I
47186|Dorcas|Baley|F|1967||27 East Emerson Boulevard|72996|Scheveningen|52296|Zuid-Holland|52771|52770|138-504-8953|F: 110,000 - 129,999|7000|Baley@company.com|Customer total|52772||01/01/98||I
50741|Dorcas|Baley|F|1983|single|27 South Stearns Boulevard|67644|Joinville|51698|Santa Catarina|52734|52775|643-373-2661|F: 110,000 - 129,999|9000|Baley@company.com|Customer total|52772||01/01/98||I
4297|Dorcas|Baley|F|1941|married|37 North Hormigueros Street|83786|Nagoya|51971|Aichi|52543|52782|374-418-5970|F: 110,000 - 129,999|1500|Baley@company.com|Customer total|52772||01/01/98||A
7853|Dorcas|Baley|F|1947||47 East Whiteside Road|52773|Santos|52293|Sao Paulo|52735|52775|682-301-2201|F: 110,000 - 129,999|7000|Baley@company.com|Customer total|52772||01/01/98||I
11408|Dorcas|Baley|F|1974|single|57 Loudoun Drive|37400|Yokohama|52526|Kanagawa|52634|52782|501-751-7400|F: 110,000 - 129,999|9000|Baley@company.com|Customer total|52772||01/01/98||A
14964|Dorcas|Baley|F|1972|married|57 South Bear Lake Drive|48907|Kampen|51716|Overijssel|52692|52770|113-785-8573|F: 110,000 - 129,999|1500|Baley@company.com|Customer total|52772||01/01/98||I
18519|Dorcas|Baley|F|1940||67 West Nobles Avenue|55056|Bolton|51205|England - Greater Manchester|52590|52789|213-345-4751|F: 110,000 - 129,999|7000|Baley@company.com|Customer total|52772||01/01/98||I
14972|Emmett|Osborne|M|1946|single|57 South Beltrami Drive|61905|Veldhoven|52437|Noord-Brabant|52682|52770|423-419-9749|H: 150,000 - 169,999|5000|Osborne@company.com|Customer total|52772||01/01/98||I
18527|Emmett|Osborne|M|1978|single|67 West Ocean Avenue|79570|Dun Laoghaire|51401|Dublin|52580|52772|248-295-2618|H: 150,000 - 169,999|5000|Osborne@company.com|Customer total|52772||01/01/98||I
9002|Emmett|Osborne|M|1975||7 South Cibola Circle|51527|Altrincham|51061|England - Greater Manchester|52590|52789|274-419-7868|H: 150,000 - 169,999|10000|Osborne@company.com|Customer total|52772||01/01/98||I
22082|Emmett|Osborne|M|1952|single|77 East Cibola Avenue|85268|Wellington|52503|Wellington|52766|52785|261-674-6078|H: 150,000 - 169,999|10000|Osborne@company.com|Customer total|52772||01/01/98||I
25639|Emmett|Osborne|M|1952|single|77 South Rensselaer Avenue|53123|Alphen aan den Rijn|51059|Zuid-Holland|52771|52770|512-149-8379|H: 150,000 - 169,999|3000|Osborne@company.com|Customer total|52772||01/01/98||I
29194|Emmett|Osborne|M|1949|single|87 North Fairfield Avenue|49682|Waddinxveen|52490|Zuid-Holland|52771|52770|370-553-5779|H: 150,000 - 169,999|7000|Osborne@company.com|Customer total|52772||01/01/98||I
32749|Emmett|Osborne|M|1979|single|97 East Suffolk Avenue|55857|Pune|52114|Maharashtra|52660|52771|130-774-9155|H: 150,000 - 169,999|10000|Osborne@company.com|Customer total|52772||01/01/98||I
37194|Emmett|Wolsey|M|1949|single|107 East Fairfield Avenue|81052|Delft|51383|Zuid-Holland|52771|52770|571-295-2999|H: 150,000 - 169,999|7000|Wolsey@company.com|Customer total|52772||01/01/98||I
40749|Emmett|Wolsey|M|1955|single|107 South Suffolk Avenue|46274|Adelaide|51045|South Australia|52741|52774|410-674-3549|H: 150,000 - 169,999|10000|Wolsey@company.com|Customer total|52772||01/01/98||I
44304|Emmett|Wolsey|M|1951|single|117 North Humacao Avenue|87551|Soest|52318|Utrecht|52750|52770|388-149-9103|H: 150,000 - 169,999|3000|Wolsey@company.com|Customer total|52772||01/01/98||I
50691|Emmett|Wolsey|M|1964|single|17 Beltrami Court|78769|Wroclaw|52517|Wroclaw|52767|52786|435-674-6135|H: 150,000 - 169,999|3000|Wolsey@company.com|Customer total|52772||01/01/98||I
36247|Emmett|Wolsey|M|1970|single|17 North Ocean Court|90285|Hyderabad|51673|Andhra Pradesh|52547|52771|201-149-2665|H: 150,000 - 169,999|5000|Wolsey@company.com|Customer total|52772||01/01/98||I
48083|Emmett|Wolsey|M|1950|single|27 West Cibola Boulevard|54930|Shah Alam|52307|Selangor|52738|52769|269-553-9104|H: 150,000 - 169,999|10000|Wolsey@company.com|Customer total|52772||01/01/98||I
1639|Emmett|Wolsey|M|1950|single|37 Rensselaer Street|68054|Krakow|51737|Krakow|52638|52786|264-774-6568|H: 150,000 - 169,999|3000|Wolsey@company.com|Customer total|52772||01/01/98||I
5194|Emmett|Wolsey|M|1952|single|37 South Fairfield Street|69812|Merton|51911|England - Greater London|52589|52789|522-246-4064|H: 150,000 - 169,999|5000|Wolsey@company.com|Customer total|52772||01/01/98||A
8749|Emmett|Wolsey|M|1971|single|47 West Suffolk Road|89484|Bristol|51219|England - Avon|52588|52789|425-419-7227|H: 150,000 - 169,999|10000|Wolsey@company.com|Customer total|52772||01/01/98||I
12306|Emmett|Wolsey|M|1962|single|57 East Humacao Drive|46981|Den Haag The Hague|51385|Zuid-Holland|52771|52770|275-295-3003|H: 150,000 - 169,999|3000|Wolsey@company.com|Customer total|52772||01/01/98||I
15861|Emmett|Wolsey|M|1973|single|57 South Williamson Drive|85965|Amstelveen|51063|Utrecht|52750|52770|480-674-2543|H: 150,000 - 169,999|5000|Wolsey@company.com|Customer total|52772||01/01/98||I
19416|Emmett|Wolsey|M|1967|single|67 North Macomb Avenue|80601|Sao Jose dos Campos|52294|Sao Paulo|52735|52775|407-149-4466|H: 150,000 - 169,999|10000|Wolsey@company.com|Customer total|52772||01/01/98||I
22971|Emmett|Wolsey|M|1984|single|77 West Beltrami Avenue|40125|Katowice|51720|Katowice|52635|52786|242-553-3508|H: 150,000 - 169,999|3000|Wolsey@company.com|Customer total|52772||01/01/98||I
26527|Emmett|Wolsey|M|1953|single|87 Ocean Avenue|55857|Pune|52114|Maharashtra|52660|52771|466-774-2104|H: 150,000 - 169,999|5000|Wolsey@company.com|Customer total|52772||01/01/98||I
30083|Emmett|Wolsey|M|1956|single|87 South Cibola Avenue|33529|Londrina|51804|Parana|52698|52775|347-246-9999|H: 150,000 - 169,999|10000|Wolsey@company.com|Customer total|52772||01/01/98||I
33638|Emmett|Wolsey|M|1953|single|97 West Rensselaer Avenue|69987|Blumenau|51201|Santa Catarina|52734|52775|349-419-9546|H: 150,000 - 169,999|3000|Wolsey@company.com|Customer total|52772||01/01/98||I
36307|Enoch|Edison|M|1973|married|107 Hunterdon Avenue|72059|Los Angeles|51806|CA|52567|52790|350-519-7434|C: 50,000 - 69,999|5000|Edison@company.com|Customer total|52772||01/01/98||I
39862|Enoch|Edison|M|1937||107 North Windmill Avenue|38082|Greenwich|51591|England - Greater London|52589|52789|324-762-9838|C: 50,000 - 69,999|3000|Edison@company.com|Customer total|52772||01/01/98||I
43418|Enoch|Edison|M|1942||117 West Macoupin Avenue|53086|San Mateo|52290|CA|52567|52790|196-220-9973|C: 50,000 - 69,999|3000|Edison@company.com|Customer total|52772||01/01/98||I
27380|Enoch|Edison|M|1961|married|17 West Rhea Court|55646|Neuss|51975|Nordrhein-Westfalen|52684|52776|186-220-6403|C: 50,000 - 69,999|5000|Edison@company.com|Customer total|52772||01/01/98||I
47196|Enoch|Edison|M|1946||27 East Fannin Boulevard|57128|Barry|51166|Wales - South Glamorgan|52764|52789|268-298-4724|C: 50,000 - 69,999|3000|Edison@company.com|Customer total|52772||01/01/98||I
50751|Enoch|Edison|M|1967||27 South Summit Boulevard|68644|Schwaebisch Gmuend|52300|Baden-Wuerttemberg|52559|52776|455-289-5238|C: 50,000 - 69,999|3000|Edison@company.com|Customer total|52772||01/01/98||I
4307|Enoch|Edison|M|1949|married|37 North Hunterdon Street|51430|Ingolstadt|51680|Bayern|52561|52776|163-550-6644|C: 50,000 - 69,999|5000|Edison@company.com|Customer total|52772||01/01/98||I
7863|Enoch|Edison|M|1970||47 East Windmill Road|46413|Belfast City|51175|Northern Ireland - County Antr|52686|52789|127-670-8096|C: 50,000 - 69,999|3000|Edison@company.com|Customer total|52772||01/01/98||I
11418|Enoch|Edison|M|1963||57 Macoupin Drive|66437|Asten|51075|Noord-Brabant|52682|52770|317-519-2452|C: 50,000 - 69,999|3000|Edison@company.com|Customer total|52772||01/01/98||I
14974|Enoch|Edison|M|1939|married|57 South Benton Drive|87791|Marbella|51900|Malaga|52661|52778|481-762-7091|C: 50,000 - 69,999|5000|Edison@company.com|Customer total|52772||01/01/98||I
18529|Enoch|Edison|M|1954||67 West Ochiltree Avenue|57929|Heilbronn|51656|Baden-Wuerttemberg|52559|52776|644-220-1057|C: 50,000 - 69,999|3000|Edison@company.com|Customer total|52772||01/01/98||I
9224|Enoch|Edison|M|1943||7 South Clackamas Circle|55787|Montara|51919|CA|52567|52790|627-762-3988|C: 50,000 - 69,999|3000|Edison@company.com|Customer total|52772||01/01/98||A
22084|Enoch|Edison|M|1981||77 East Clackamas Avenue|63627|Keighley|51722|England - West Yorkshire|52594|52789|189-298-1216|C: 50,000 - 69,999|3000|Edison@company.com|Customer total|52772||01/01/98||I
25641|Enoch|Edison|M|1972|married|77 South Rhea Avenue|31583|Didcot|51386|England - Oxfordshire|52592|52789|664-289-8156|C: 50,000 - 69,999|5000|Edison@company.com|Customer total|52772||01/01/98||I
11428|Eugene|Calahan|M|1948|single|57 Maries Drive|70214|Kiel|51727|Schleswig-Holstein|52736|52776|576-242-2155|F: 110,000 - 129,999|9000|Calahan@company.com|Customer total|52772||01/01/98||I
14984|Eugene|Calahan|M|1943|married|57 South Bingham Drive|56047|Accomac|51044|VA|52751|52790|660-637-7892|F: 110,000 - 129,999|1500|Calahan@company.com|Customer total|52772||01/01/98||I
18539|Eugene|Calahan|M|1977||67 West Onondaga Avenue|40926|Cork|51340|Cork|52575|52772|340-378-7186|F: 110,000 - 129,999|7000|Calahan@company.com|Customer total|52772||01/01/98||I
10224|Eugene|Calahan|M|1984|single|7 South Clinton Circle|61852|Woodstock|52515|MN|52656|52790|667-637-6106|F: 110,000 - 129,999|9000|Calahan@company.com|Customer total|52772||01/01/98||I
22094|Eugene|Calahan|M|1948|single|77 East Clinton Avenue|45036|Vanderbilt, MI|52433|MI|52654|52790|477-237-3901|F: 110,000 - 129,999|9000|Calahan@company.com|Customer total|52772||01/01/98||I
25651|Eugene|Calahan|M|1949|married|77 South Roane Avenue|58748|Blaubeuren|51198|Baden-Wuerttemberg|52559|52776|613-742-4560|F: 110,000 - 129,999|1500|Calahan@company.com|Customer total|52772||01/01/98||I
29206|Eugene|Calahan|M|1946||87 North Foothill Avenue|35085|Rock Creek|52169|OH|52688|52790|110-337-8105|F: 110,000 - 129,999|7000|Calahan@company.com|Customer total|52772||01/01/98||I
32761|Eugene|Calahan|M|1962|single|97 East Tahoe Avenue|67723|Frankfurt am Main|51517|Hessen|52617|52776|143-760-5693|F: 110,000 - 129,999|9000|Calahan@company.com|Customer total|52772||01/01/98||I
38984|Eugene|Rumfeldt|M|1948|married|107 North Bingham Avenue|43134|Freiburg|51521|Baden-Wuerttemberg|52559|52776|184-760-9327|F: 110,000 - 129,999|1500|Rumfeldt@company.com|Customer total|52772||01/01/98||I
42539|Eugene|Rumfeldt|M|1957||117 East Onondaga Avenue|48151|Levallois-Perret|51794|Ile-de-France|52623|52779|355-242-9089|F: 110,000 - 129,999|7000|Rumfeldt@company.com|Customer total|52772||01/01/98||I
18591|Eugene|Rumfeldt|M|1983|single|17 East Tahoe Court|75023|Albion|51049|IN|52621|52790|164-242-7583|F: 110,000 - 129,999|9000|Rumfeldt@company.com|Customer total|52772||01/01/98||I
46317|Eugene|Rumfeldt|M|1941|married|27 Iron Boulevard|76764|Aubervilliers|51080|Ile-de-France|52623|52779|589-637-8368|F: 110,000 - 129,999|1500|Rumfeldt@company.com|Customer total|52772||01/01/98||I
49872|Eugene|Rumfeldt|M|1947||27 North Wright Boulevard|74050|Glennie|51584|MI|52654|52790|625-378-3862|F: 110,000 - 129,999|7000|Rumfeldt@company.com|Customer total|52772||01/01/98||I
3429|Eugene|Rumfeldt|M|1974|single|37 West Maries Street|36710|Mougins|51925|Provence-Alpes-Cote d'Azur|52701|52779|439-237-2192|F: 110,000 - 129,999|9000|Rumfeldt@company.com|Customer total|52772||01/01/98||A
6984|Eugene|Rumfeldt|M|1972|married|47 East Bingham Road|50799|Mainz|51893|Rheinland-Pfalz|52710|52776|593-742-3723|F: 110,000 - 129,999|1500|Rumfeldt@company.com|Customer total|52772||01/01/98||I
10539|Eugene|Rumfeldt|M|1940||47 South Onondaga Road|45450|Bourg-la-Reine|51209|Ile-de-France|52623|52779|379-337-6482|F: 110,000 - 129,999|7000|Rumfeldt@company.com|Customer total|52772||01/01/98||I
14095|Eugene|Rumfeldt|M|1946|single|57 North Clinton Drive|59392|Heidenheim|51655|Baden-Wuerttemberg|52559|52776|652-760-1225|F: 110,000 - 129,999|9000|Rumfeldt@company.com|Customer total|52772||01/01/98||I
17650|Eugene|Rumfeldt|M|1964|married|67 East Roane Avenue|73541|Hardy|51650|NE|52666|52790|304-242-9123|F: 110,000 - 129,999|1500|Rumfeldt@company.com|Customer total|52772||01/01/98||I
21206|Eugene|Rumfeldt|M|1949||77 Foothill Avenue|65109|Forest City|51510|MO|52657|52790|459-637-2131|F: 110,000 - 129,999|7000|Rumfeldt@company.com|Customer total|52772||01/01/98||I
24762|Eugene|Rumfeldt|M|1970|single|77 North Tahoe Avenue|54375|Lloret de Mar|51801|Girona|52611|52778|252-378-1740|F: 110,000 - 129,999|9000|Rumfeldt@company.com|Customer total|52772||01/01/98||I
28317|Eugene|Rumfeldt|M|1952|married|87 West Iron Avenue|90755|Tioga|52371|ND|52665|52790|254-237-3873|F: 110,000 - 129,999|1500|Rumfeldt@company.com|Customer total|52772||01/01/98||I
31872|Eugene|Rumfeldt|M|1973||97 Wright Avenue|69656|Saarbruecken|52277|Saarland|52730|52776|157-742-3129|F: 110,000 - 129,999|7000|Rumfeldt@company.com|Customer total|52772||01/01/98||I
